ResourceName,ResourceId,ResourceType,ResourceGroup,ResourceGroupId,ResourceLocation,Subscription,SubscriptionId,Tags,Cost,CostUSD,Currency
ch1-appfevmss-pri_ch1-appfevmss-pri_8373_os__1_558695905fe14f35b9065577d3a05198,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8373_os__1_558695905fe14f35b9065577d3a05198,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8376_os__1_1e22a78cefd949959115a72bc37a2ae3,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8376_os__1_1e22a78cefd949959115a72bc37a2ae3,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8382_os__1_226daab6bf9a4e6585450855b29c3c52,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8382_os__1_226daab6bf9a4e6585450855b29c3c52,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8393_os__1_cbbcd4246b8745749cb4e3f640e8f098,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8393_os__1_cbbcd4246b8745749cb4e3f640e8f098,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8401_os__1_6b5629c75c3a456aa43bfdd1cb0555d2,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8401_os__1_6b5629c75c3a456aa43bfdd1cb0555d2,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8407_os__1_3f40c3f820534b6da8f0af9d05ff7d2a,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8407_os__1_3f40c3f820534b6da8f0af9d05ff7d2a,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8414_os__1_0c2e61a346874958b3914a541bc28c42,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8414_os__1_0c2e61a346874958b3914a541bc28c42,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8421_os__1_2bd9b30aab5a45d2932d0577d4b8ecfd,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8421_os__1_2bd9b30aab5a45d2932d0577d4b8ecfd,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8433_os__1_8c972bf46c0448f9b27ebd8d430e2ebd,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8433_os__1_8c972bf46c0448f9b27ebd8d430e2ebd,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8436_os__1_d2a1d4d1faf0420d89432914bcb5853c,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8436_os__1_d2a1d4d1faf0420d89432914bcb5853c,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8440_os__1_357f6ec7fa464dafa9da3f21b8f9b6f0,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8440_os__1_357f6ec7fa464dafa9da3f21b8f9b6f0,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8446_os__1_21d8bb04fbf24f78af06092efb80084e,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8446_os__1_21d8bb04fbf24f78af06092efb80084e,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8455_os__1_99197efa6e4842819b1da09ab575edc0,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8455_os__1_99197efa6e4842819b1da09ab575edc0,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8462_os__1_316a5174dcd94aaea0163fffb127e969,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8462_os__1_316a5174dcd94aaea0163fffb127e969,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8470_os__1_f0a47f61150d4977a566d11b41c514b0,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8470_os__1_f0a47f61150d4977a566d11b41c514b0,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8478_os__1_c08e8c7cf3754ea39c38e2119ac86f11,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8478_os__1_c08e8c7cf3754ea39c38e2119ac86f11,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8479_os__1_e87222c2860743b1aa54209aed832768,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8479_os__1_e87222c2860743b1aa54209aed832768,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8485_os__1_f4bdec3ea4d549699ad43a6054bbb6d8,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8485_os__1_f4bdec3ea4d549699ad43a6054bbb6d8,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8489_os__1_5aa54b9b9ced49bf88fbe0a658a4ea22,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8489_os__1_5aa54b9b9ced49bf88fbe0a658a4ea22,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8493_os__1_199fc89c417b4d98837d0d243e3f536c,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8493_os__1_199fc89c417b4d98837d0d243e3f536c,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8502_os__1_a9879073c49a4f87801f861d6a615bd0,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8502_os__1_a9879073c49a4f87801f861d6a615bd0,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8512_os__1_07e48fb9cb19497ea0fad69e8ed654ee,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8512_os__1_07e48fb9cb19497ea0fad69e8ed654ee,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8518_os__1_063b12e2db0c4daa9481a92de8424429,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8518_os__1_063b12e2db0c4daa9481a92de8424429,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8522_os__1_ed1b29b9dc9f4d389884b696347be6b6,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8522_os__1_ed1b29b9dc9f4d389884b696347be6b6,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8529_os__1_ba85a422ee87486985c413b0b89aa9e0,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8529_os__1_ba85a422ee87486985c413b0b89aa9e0,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8536_os__1_bf606da408f74b138986ad654c3b9d1a,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8536_os__1_bf606da408f74b138986ad654c3b9d1a,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8541_os__1_88d86e507b2a4b46884fe32ece9667b9,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8541_os__1_88d86e507b2a4b46884fe32ece9667b9,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8554_os__1_26a99f6f2c9d49138bdcd4efd16d1226,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8554_os__1_26a99f6f2c9d49138bdcd4efd16d1226,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8555_os__1_c8ac2e9b378f4e6992524eaca508b823,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8555_os__1_c8ac2e9b378f4e6992524eaca508b823,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8565_os__1_200e145d4a3b4f78a090d8aa6f6c65dd,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8565_os__1_200e145d4a3b4f78a090d8aa6f6c65dd,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8573_os__1_a0c60c84baa948a88238c6429f6d756e,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8573_os__1_a0c60c84baa948a88238c6429f6d756e,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8580_os__1_1c0a722408c64bf5a75d284d3c3b9d46,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8580_os__1_1c0a722408c64bf5a75d284d3c3b9d46,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8585_os__1_d0f81ad5e8e5458fbb39381b215a0bb5,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8585_os__1_d0f81ad5e8e5458fbb39381b215a0bb5,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8593_os__1_6f7856a55f24494281c5f637c6562573,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8593_os__1_6f7856a55f24494281c5f637c6562573,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8608_os__1_08ffbd66a1ce448fb97de73496642a82,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8608_os__1_08ffbd66a1ce448fb97de73496642a82,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8609_os__1_82dc255b1bcb4865a15cf19f5cb1d79e,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8609_os__1_82dc255b1bcb4865a15cf19f5cb1d79e,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8613_os__1_42e0b3dd1030437f8e6fb4713d5b03f7,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8613_os__1_42e0b3dd1030437f8e6fb4713d5b03f7,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8624_os__1_5ca9a1ae77904a5e99daeb320c0c564c,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8624_os__1_5ca9a1ae77904a5e99daeb320c0c564c,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8632_os__1_6b2e1789f3d24a5c9b03de46e9c7a21f,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8632_os__1_6b2e1789f3d24a5c9b03de46e9c7a21f,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8640_os__1_72e831b020144bfe924fbafeb79c33db,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8640_os__1_72e831b020144bfe924fbafeb79c33db,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8648_os__1_a4b763b85ae44ccaa118b823c0ea3519,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8648_os__1_a4b763b85ae44ccaa118b823c0ea3519,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8657_os__1_45f17aaca93d4cb2873a9cc3dab6845d,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8657_os__1_45f17aaca93d4cb2873a9cc3dab6845d,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8661_os__1_747da391218747d4aaf71f4c4fb8dc85,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8661_os__1_747da391218747d4aaf71f4c4fb8dc85,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8665_os__1_2ee637087453438b984926d88a4aa8bd,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8665_os__1_2ee637087453438b984926d88a4aa8bd,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.005475438,0.005475438,USD
